file name,format,size,url,detected_resolution,channels,category
Lung_Opacity-1698,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1699,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1700,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1701,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1702,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1703,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1704,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1705,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1706,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1707,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1708,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1709,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1710,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1711,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1712,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1713,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1714,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1715,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1716,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1717,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1718,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1719,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1720,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1721,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1722,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1723,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1724,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1725,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1726,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1727,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1728,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1729,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1730,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1731,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1732,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1733,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1734,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1735,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1736,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1737,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1738,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1739,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1740,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1741,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1742,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1743,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1744,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1745,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1746,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1747,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1748,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1749,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1750,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1751,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1752,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1753,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1754,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1755,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1756,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1757,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1758,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1759,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1760,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1761,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1762,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1763,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1764,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1765,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1766,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1767,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1768,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1769,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1770,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1771,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1772,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1773,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1774,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1775,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1776,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1777,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1778,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1779,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1780,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1781,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1782,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1783,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1784,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1785,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1786,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1787,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1788,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1789,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1790,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1791,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1792,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1793,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1794,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1795,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1796,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1797,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1798,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1799,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1800,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1801,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1802,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1803,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1804,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1805,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1806,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1807,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1808,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1809,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1810,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1811,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1812,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1813,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1814,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1815,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1816,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1817,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1818,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1819,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1820,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1821,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1822,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1823,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1824,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1825,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1826,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1827,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1828,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1829,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1830,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1831,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1832,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1833,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1834,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1835,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1836,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1837,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1838,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1839,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1840,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1841,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1842,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1843,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1844,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1845,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1846,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1847,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1848,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1849,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1850,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1851,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1852,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1853,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1854,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1855,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1856,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1857,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1858,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1859,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1860,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1861,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1862,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1863,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1864,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1865,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1866,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1867,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1868,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1869,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1870,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1871,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1872,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1873,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1874,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1875,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1876,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1877,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1878,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1879,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1880,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1881,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1882,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1883,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1884,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1885,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1886,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1887,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1888,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1889,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1890,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1891,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1892,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1893,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1894,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1895,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1896,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1897,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1898,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1899,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1900,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1901,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1902,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1903,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1904,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1905,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1906,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1907,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1908,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1909,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1910,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1911,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
Lung_Opacity-1912,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data,299x299,RGB,Opacity
