file name,detected_resolution,channels,format,category
COVID-1996,299x299,RGB,PNG,COVID
COVID-1997,299x299,RGB,PNG,COVID
COVID-1998,299x299,RGB,PNG,COVID
COVID-1999,299x299,RGB,PNG,COVID
COVID-2,299x299,RGB,PNG,COVID
COVID-20,299x299,RGB,PNG,COVID
COVID-200,299x299,RGB,PNG,COVID
COVID-2000,299x299,RGB,PNG,COVID
COVID-2001,299x299,RGB,PNG,COVID
COVID-2002,299x299,RGB,PNG,COVID
COVID-2003,299x299,RGB,PNG,COVID
COVID-2004,299x299,RGB,PNG,COVID
COVID-2005,299x299,RGB,PNG,COVID
COVID-2006,299x299,RGB,PNG,COVID
COVID-2007,299x299,RGB,PNG,COVID
COVID-2008,299x299,RGB,PNG,COVID
COVID-2009,299x299,RGB,PNG,COVID
COVID-201,299x299,RGB,PNG,COVID
COVID-2010,299x299,RGB,PNG,COVID
COVID-2011,299x299,RGB,PNG,COVID
COVID-2012,299x299,RGB,PNG,COVID
COVID-2013,299x299,RGB,PNG,COVID
COVID-2014,299x299,RGB,PNG,COVID
COVID-2015,299x299,RGB,PNG,COVID
COVID-2016,299x299,RGB,PNG,COVID
COVID-2017,299x299,RGB,PNG,COVID
COVID-2018,299x299,RGB,PNG,COVID
COVID-2019,299x299,RGB,PNG,COVID
COVID-202,299x299,RGB,PNG,COVID
COVID-2020,299x299,RGB,PNG,COVID
COVID-2021,299x299,RGB,PNG,COVID
COVID-2022,299x299,RGB,PNG,COVID
COVID-2023,299x299,RGB,PNG,COVID
COVID-2024,299x299,RGB,PNG,COVID
COVID-2025,299x299,RGB,PNG,COVID
COVID-2026,299x299,RGB,PNG,COVID
COVID-2027,299x299,RGB,PNG,COVID
COVID-2028,299x299,RGB,PNG,COVID
COVID-2029,299x299,RGB,PNG,COVID
COVID-203,299x299,RGB,PNG,COVID
COVID-2030,299x299,RGB,PNG,COVID
COVID-2031,299x299,RGB,PNG,COVID
COVID-2032,299x299,RGB,PNG,COVID
COVID-2033,299x299,RGB,PNG,COVID
COVID-2034,299x299,RGB,PNG,COVID
COVID-2035,299x299,RGB,PNG,COVID
COVID-2036,299x299,RGB,PNG,COVID
COVID-2037,299x299,RGB,PNG,COVID
COVID-2038,299x299,RGB,PNG,COVID
COVID-2039,299x299,RGB,PNG,COVID
COVID-204,299x299,RGB,PNG,COVID
COVID-2040,299x299,RGB,PNG,COVID
COVID-2041,299x299,RGB,PNG,COVID
COVID-2042,299x299,RGB,PNG,COVID
COVID-2043,299x299,RGB,PNG,COVID
COVID-2044,299x299,RGB,PNG,COVID
COVID-2045,299x299,RGB,PNG,COVID
COVID-2046,299x299,RGB,PNG,COVID
COVID-2047,299x299,RGB,PNG,COVID
COVID-2048,299x299,RGB,PNG,COVID
COVID-2049,299x299,RGB,PNG,COVID
COVID-205,299x299,RGB,PNG,COVID
COVID-2050,299x299,RGB,PNG,COVID
COVID-2051,299x299,RGB,PNG,COVID
COVID-2052,299x299,RGB,PNG,COVID
COVID-2053,299x299,RGB,PNG,COVID
COVID-2054,299x299,RGB,PNG,COVID
COVID-2055,299x299,RGB,PNG,COVID
COVID-2056,299x299,RGB,PNG,COVID
COVID-2057,299x299,RGB,PNG,COVID
COVID-2058,299x299,RGB,PNG,COVID
COVID-2059,299x299,RGB,PNG,COVID
COVID-206,299x299,RGB,PNG,COVID
COVID-2060,299x299,RGB,PNG,COVID
COVID-2061,299x299,RGB,PNG,COVID
COVID-2062,299x299,RGB,PNG,COVID
COVID-2063,299x299,RGB,PNG,COVID
COVID-2064,299x299,RGB,PNG,COVID
COVID-2065,299x299,RGB,PNG,COVID
COVID-2066,299x299,RGB,PNG,COVID
COVID-2067,299x299,RGB,PNG,COVID
COVID-2068,299x299,RGB,PNG,COVID
COVID-2069,299x299,RGB,PNG,COVID
COVID-207,299x299,RGB,PNG,COVID
COVID-2070,299x299,RGB,PNG,COVID
COVID-2071,299x299,RGB,PNG,COVID
COVID-2072,299x299,RGB,PNG,COVID
COVID-2073,299x299,RGB,PNG,COVID
COVID-2074,299x299,RGB,PNG,COVID
COVID-2075,299x299,RGB,PNG,COVID
COVID-2076,299x299,RGB,PNG,COVID
COVID-2077,299x299,RGB,PNG,COVID
COVID-2078,299x299,RGB,PNG,COVID
COVID-2079,299x299,RGB,PNG,COVID
COVID-208,299x299,RGB,PNG,COVID
COVID-2080,299x299,RGB,PNG,COVID
COVID-2081,299x299,RGB,PNG,COVID
COVID-2082,299x299,RGB,PNG,COVID
COVID-2083,299x299,RGB,PNG,COVID
COVID-2084,299x299,RGB,PNG,COVID
COVID-2085,299x299,RGB,PNG,COVID
COVID-2086,299x299,RGB,PNG,COVID
COVID-2087,299x299,RGB,PNG,COVID
COVID-2088,299x299,RGB,PNG,COVID
COVID-2089,299x299,RGB,PNG,COVID
COVID-209,299x299,RGB,PNG,COVID
COVID-2090,299x299,RGB,PNG,COVID
COVID-2091,299x299,RGB,PNG,COVID
COVID-2092,299x299,RGB,PNG,COVID
COVID-2093,299x299,RGB,PNG,COVID
COVID-2094,299x299,RGB,PNG,COVID
COVID-2095,299x299,RGB,PNG,COVID
COVID-2096,299x299,RGB,PNG,COVID
COVID-2097,299x299,RGB,PNG,COVID
COVID-2098,299x299,RGB,PNG,COVID
COVID-2099,299x299,RGB,PNG,COVID
COVID-21,299x299,RGB,PNG,COVID
COVID-210,299x299,RGB,PNG,COVID
COVID-2100,299x299,RGB,PNG,COVID
COVID-2101,299x299,RGB,PNG,COVID
COVID-2102,299x299,RGB,PNG,COVID
COVID-2103,299x299,RGB,PNG,COVID
COVID-2104,299x299,RGB,PNG,COVID
COVID-2105,299x299,RGB,PNG,COVID
COVID-2106,299x299,RGB,PNG,COVID
COVID-2107,299x299,RGB,PNG,COVID
COVID-2108,299x299,RGB,PNG,COVID
COVID-2109,299x299,RGB,PNG,COVID
COVID-211,299x299,RGB,PNG,COVID
COVID-2110,299x299,RGB,PNG,COVID
COVID-2111,299x299,RGB,PNG,COVID
COVID-2112,299x299,RGB,PNG,COVID
COVID-2113,299x299,RGB,PNG,COVID
COVID-2114,299x299,RGB,PNG,COVID
COVID-2115,299x299,RGB,PNG,COVID
COVID-2116,299x299,RGB,PNG,COVID
COVID-2117,299x299,RGB,PNG,COVID
COVID-2118,299x299,RGB,PNG,COVID
COVID-2119,299x299,RGB,PNG,COVID
COVID-212,299x299,RGB,PNG,COVID
COVID-2120,299x299,RGB,PNG,COVID
COVID-2121,299x299,RGB,PNG,COVID
COVID-2122,299x299,RGB,PNG,COVID
COVID-2123,299x299,RGB,PNG,COVID
COVID-2124,299x299,RGB,PNG,COVID
COVID-2125,299x299,RGB,PNG,COVID
COVID-2126,299x299,RGB,PNG,COVID
COVID-2127,299x299,RGB,PNG,COVID
COVID-2128,299x299,RGB,PNG,COVID
COVID-2129,299x299,RGB,PNG,COVID
COVID-213,299x299,RGB,PNG,COVID
COVID-2130,299x299,RGB,PNG,COVID
COVID-2131,299x299,RGB,PNG,COVID
COVID-2132,299x299,RGB,PNG,COVID
COVID-2133,299x299,RGB,PNG,COVID
COVID-2134,299x299,RGB,PNG,COVID
COVID-2135,299x299,RGB,PNG,COVID
COVID-2136,299x299,RGB,PNG,COVID
COVID-2137,299x299,RGB,PNG,COVID
COVID-2138,299x299,RGB,PNG,COVID
COVID-2139,299x299,RGB,PNG,COVID
COVID-214,299x299,RGB,PNG,COVID
COVID-2140,299x299,RGB,PNG,COVID
COVID-2141,299x299,RGB,PNG,COVID
COVID-2142,299x299,RGB,PNG,COVID
COVID-2143,299x299,RGB,PNG,COVID
COVID-2144,299x299,RGB,PNG,COVID
COVID-2145,299x299,RGB,PNG,COVID
COVID-2146,299x299,RGB,PNG,COVID
COVID-2147,299x299,RGB,PNG,COVID
COVID-2148,299x299,RGB,PNG,COVID
COVID-2149,299x299,RGB,PNG,COVID
COVID-215,299x299,RGB,PNG,COVID
COVID-2150,299x299,RGB,PNG,COVID
COVID-2151,299x299,RGB,PNG,COVID
COVID-2152,299x299,RGB,PNG,COVID
COVID-2153,299x299,RGB,PNG,COVID
COVID-2154,299x299,RGB,PNG,COVID
COVID-2155,299x299,RGB,PNG,COVID
COVID-2156,299x299,RGB,PNG,COVID
COVID-2157,299x299,RGB,PNG,COVID
COVID-2158,299x299,RGB,PNG,COVID
COVID-2159,299x299,RGB,PNG,COVID
COVID-216,299x299,RGB,PNG,COVID
COVID-2160,299x299,RGB,PNG,COVID
COVID-2161,299x299,RGB,PNG,COVID
COVID-2162,299x299,RGB,PNG,COVID
COVID-2163,299x299,RGB,PNG,COVID
COVID-2164,299x299,RGB,PNG,COVID
COVID-2165,299x299,RGB,PNG,COVID
COVID-2166,299x299,RGB,PNG,COVID
COVID-2167,299x299,RGB,PNG,COVID
COVID-2168,299x299,RGB,PNG,COVID
COVID-2169,299x299,RGB,PNG,COVID
COVID-217,299x299,RGB,PNG,COVID
COVID-2170,299x299,RGB,PNG,COVID
COVID-2171,299x299,RGB,PNG,COVID
COVID-2172,299x299,RGB,PNG,COVID
COVID-2173,299x299,RGB,PNG,COVID
COVID-2174,299x299,RGB,PNG,COVID
COVID-2175,299x299,RGB,PNG,COVID
COVID-2176,299x299,RGB,PNG,COVID
COVID-2177,299x299,RGB,PNG,COVID
COVID-2178,299x299,RGB,PNG,COVID
COVID-2179,299x299,RGB,PNG,COVID
COVID-218,299x299,RGB,PNG,COVID
COVID-2180,299x299,RGB,PNG,COVID
COVID-2181,299x299,RGB,PNG,COVID
COVID-2182,299x299,RGB,PNG,COVID
COVID-2183,299x299,RGB,PNG,COVID
COVID-2184,299x299,RGB,PNG,COVID
COVID-2185,299x299,RGB,PNG,COVID
COVID-2186,299x299,RGB,PNG,COVID
COVID-2187,299x299,RGB,PNG,COVID
COVID-2188,299x299,RGB,PNG,COVID
COVID-2189,299x299,RGB,PNG,COVID
COVID-219,299x299,RGB,PNG,COVID
COVID-2190,299x299,RGB,PNG,COVID
COVID-2191,299x299,RGB,PNG,COVID
COVID-2192,299x299,RGB,PNG,COVID
COVID-2193,299x299,RGB,PNG,COVID
COVID-2194,299x299,RGB,PNG,COVID
COVID-2195,299x299,RGB,PNG,COVID
COVID-2196,299x299,RGB,PNG,COVID
COVID-2197,299x299,RGB,PNG,COVID
COVID-2198,299x299,RGB,PNG,COVID
COVID-2199,299x299,RGB,PNG,COVID
COVID-22,299x299,RGB,PNG,COVID
COVID-220,299x299,RGB,PNG,COVID
COVID-2200,299x299,RGB,PNG,COVID
COVID-2201,299x299,RGB,PNG,COVID
COVID-2202,299x299,RGB,PNG,COVID
COVID-2203,299x299,RGB,PNG,COVID
COVID-2204,299x299,RGB,PNG,COVID
COVID-2205,299x299,RGB,PNG,COVID
COVID-2206,299x299,RGB,PNG,COVID
COVID-2207,299x299,RGB,PNG,COVID
COVID-2208,299x299,RGB,PNG,COVID
COVID-2209,299x299,RGB,PNG,COVID
COVID-221,299x299,RGB,PNG,COVID
COVID-2210,299x299,RGB,PNG,COVID
COVID-2211,299x299,RGB,PNG,COVID
COVID-2212,299x299,RGB,PNG,COVID
COVID-2213,299x299,RGB,PNG,COVID
COVID-2214,299x299,RGB,PNG,COVID
COVID-2215,299x299,RGB,PNG,COVID
COVID-2216,299x299,RGB,PNG,COVID
COVID-2217,299x299,RGB,PNG,COVID
COVID-2218,299x299,RGB,PNG,COVID
COVID-2219,299x299,RGB,PNG,COVID
COVID-222,299x299,RGB,PNG,COVID
COVID-2220,299x299,RGB,PNG,COVID
COVID-2221,299x299,RGB,PNG,COVID
COVID-2222,299x299,RGB,PNG,COVID
COVID-2223,299x299,RGB,PNG,COVID
COVID-2224,299x299,RGB,PNG,COVID
COVID-2225,299x299,RGB,PNG,COVID
COVID-2226,299x299,RGB,PNG,COVID
COVID-2227,299x299,RGB,PNG,COVID
COVID-2228,299x299,RGB,PNG,COVID
COVID-2229,299x299,RGB,PNG,COVID
COVID-223,299x299,RGB,PNG,COVID
COVID-2230,299x299,RGB,PNG,COVID
COVID-2231,299x299,RGB,PNG,COVID
COVID-2232,299x299,RGB,PNG,COVID
COVID-2233,299x299,RGB,PNG,COVID
COVID-2234,299x299,RGB,PNG,COVID
COVID-2235,299x299,RGB,PNG,COVID
COVID-2236,299x299,RGB,PNG,COVID
COVID-2237,299x299,RGB,PNG,COVID
COVID-2238,299x299,RGB,PNG,COVID
COVID-2239,299x299,RGB,PNG,COVID
COVID-224,299x299,RGB,PNG,COVID
COVID-2240,299x299,RGB,PNG,COVID
COVID-2241,299x299,RGB,PNG,COVID
COVID-2242,299x299,RGB,PNG,COVID
COVID-2243,299x299,RGB,PNG,COVID
COVID-2244,299x299,RGB,PNG,COVID
COVID-2245,299x299,RGB,PNG,COVID
COVID-2246,299x299,RGB,PNG,COVID
COVID-2247,299x299,RGB,PNG,COVID
COVID-2248,299x299,RGB,PNG,COVID
COVID-2249,299x299,RGB,PNG,COVID
COVID-225,299x299,RGB,PNG,COVID
COVID-2250,299x299,RGB,PNG,COVID
COVID-2251,299x299,RGB,PNG,COVID
COVID-2252,299x299,RGB,PNG,COVID
COVID-2253,299x299,RGB,PNG,COVID
COVID-2254,299x299,RGB,PNG,COVID
COVID-2255,299x299,RGB,PNG,COVID
COVID-2256,299x299,RGB,PNG,COVID
COVID-2257,299x299,RGB,PNG,COVID
COVID-2258,299x299,RGB,PNG,COVID
COVID-2259,299x299,RGB,PNG,COVID
COVID-226,299x299,RGB,PNG,COVID
COVID-2260,299x299,RGB,PNG,COVID
COVID-2261,299x299,RGB,PNG,COVID
COVID-2262,299x299,RGB,PNG,COVID
COVID-2263,299x299,RGB,PNG,COVID
COVID-2264,299x299,RGB,PNG,COVID
COVID-2265,299x299,RGB,PNG,COVID
COVID-2266,299x299,RGB,PNG,COVID
COVID-2267,299x299,RGB,PNG,COVID
COVID-2268,299x299,RGB,PNG,COVID
COVID-2269,299x299,RGB,PNG,COVID
COVID-227,299x299,RGB,PNG,COVID
COVID-2270,299x299,RGB,PNG,COVID
COVID-2271,299x299,RGB,PNG,COVID
COVID-2272,299x299,RGB,PNG,COVID
COVID-2273,299x299,RGB,PNG,COVID
COVID-2274,299x299,RGB,PNG,COVID
COVID-2275,299x299,RGB,PNG,COVID
COVID-2276,299x299,RGB,PNG,COVID
COVID-2277,299x299,RGB,PNG,COVID
COVID-2278,299x299,RGB,PNG,COVID
COVID-2279,299x299,RGB,PNG,COVID
COVID-228,299x299,RGB,PNG,COVID
COVID-2280,299x299,RGB,PNG,COVID
COVID-2281,299x299,RGB,PNG,COVID
COVID-2282,299x299,RGB,PNG,COVID
COVID-2283,299x299,RGB,PNG,COVID
COVID-2284,299x299,RGB,PNG,COVID
COVID-2285,299x299,RGB,PNG,COVID
COVID-2286,299x299,RGB,PNG,COVID
COVID-2287,299x299,RGB,PNG,COVID
COVID-2288,299x299,RGB,PNG,COVID
COVID-2289,299x299,RGB,PNG,COVID
COVID-229,299x299,RGB,PNG,COVID
COVID-2290,299x299,RGB,PNG,COVID
COVID-2291,299x299,RGB,PNG,COVID
COVID-2292,299x299,RGB,PNG,COVID
COVID-2293,299x299,RGB,PNG,COVID
COVID-2294,299x299,RGB,PNG,COVID
COVID-2295,299x299,RGB,PNG,COVID
COVID-2296,299x299,RGB,PNG,COVID
COVID-2297,299x299,RGB,PNG,COVID
COVID-2298,299x299,RGB,PNG,COVID
COVID-2299,299x299,RGB,PNG,COVID
COVID-23,299x299,RGB,PNG,COVID
COVID-230,299x299,RGB,PNG,COVID
COVID-2300,299x299,RGB,PNG,COVID
COVID-2301,299x299,RGB,PNG,COVID
COVID-2302,299x299,RGB,PNG,COVID
COVID-2303,299x299,RGB,PNG,COVID
COVID-2304,299x299,RGB,PNG,COVID
COVID-2305,299x299,RGB,PNG,COVID
COVID-2306,299x299,RGB,PNG,COVID
COVID-2307,299x299,RGB,PNG,COVID
COVID-2308,299x299,RGB,PNG,COVID
COVID-2309,299x299,RGB,PNG,COVID
COVID-231,299x299,RGB,PNG,COVID
COVID-2310,299x299,RGB,PNG,COVID
COVID-2311,299x299,RGB,PNG,COVID
COVID-2312,299x299,RGB,PNG,COVID
COVID-2313,299x299,RGB,PNG,COVID
COVID-2314,299x299,RGB,PNG,COVID
COVID-2315,299x299,RGB,PNG,COVID
COVID-2316,299x299,RGB,PNG,COVID
COVID-2317,299x299,RGB,PNG,COVID
COVID-2318,299x299,RGB,PNG,COVID
COVID-2319,299x299,RGB,PNG,COVID
COVID-232,299x299,RGB,PNG,COVID
COVID-2320,299x299,RGB,PNG,COVID
COVID-2321,299x299,RGB,PNG,COVID
COVID-2322,299x299,RGB,PNG,COVID
COVID-2323,299x299,RGB,PNG,COVID
COVID-2324,299x299,RGB,PNG,COVID
COVID-2325,299x299,RGB,PNG,COVID
COVID-2326,299x299,RGB,PNG,COVID
COVID-2327,299x299,RGB,PNG,COVID
COVID-2328,299x299,RGB,PNG,COVID
COVID-2329,299x299,RGB,PNG,COVID
COVID-233,299x299,RGB,PNG,COVID
COVID-2330,299x299,RGB,PNG,COVID
COVID-2331,299x299,RGB,PNG,COVID
COVID-2332,299x299,RGB,PNG,COVID
COVID-2333,299x299,RGB,PNG,COVID
COVID-2334,299x299,RGB,PNG,COVID
COVID-2335,299x299,RGB,PNG,COVID
COVID-2336,299x299,RGB,PNG,COVID
COVID-2337,299x299,RGB,PNG,COVID
COVID-2338,299x299,RGB,PNG,COVID
COVID-2339,299x299,RGB,PNG,COVID
COVID-234,299x299,RGB,PNG,COVID
COVID-2340,299x299,RGB,PNG,COVID
COVID-2341,299x299,RGB,PNG,COVID
COVID-2342,299x299,RGB,PNG,COVID
COVID-2343,299x299,RGB,PNG,COVID
COVID-2344,299x299,RGB,PNG,COVID
COVID-2345,299x299,RGB,PNG,COVID
COVID-2346,299x299,RGB,PNG,COVID
COVID-2347,299x299,RGB,PNG,COVID
COVID-2348,299x299,RGB,PNG,COVID
COVID-2349,299x299,RGB,PNG,COVID
COVID-235,299x299,RGB,PNG,COVID
COVID-2350,299x299,RGB,PNG,COVID
COVID-2351,299x299,RGB,PNG,COVID
COVID-2352,299x299,RGB,PNG,COVID
COVID-2353,299x299,RGB,PNG,COVID
COVID-2354,299x299,RGB,PNG,COVID
COVID-2355,299x299,RGB,PNG,COVID
COVID-2356,299x299,RGB,PNG,COVID
COVID-2357,299x299,RGB,PNG,COVID
COVID-2358,299x299,RGB,PNG,COVID
COVID-2359,299x299,RGB,PNG,COVID
COVID-236,299x299,RGB,PNG,COVID
COVID-2360,299x299,RGB,PNG,COVID
COVID-2361,299x299,RGB,PNG,COVID
COVID-2362,299x299,RGB,PNG,COVID
COVID-2363,299x299,RGB,PNG,COVID
COVID-2364,299x299,RGB,PNG,COVID
COVID-2365,299x299,RGB,PNG,COVID
COVID-2366,299x299,RGB,PNG,COVID
COVID-2367,299x299,RGB,PNG,COVID
COVID-2368,299x299,RGB,PNG,COVID
COVID-2369,299x299,RGB,PNG,COVID
COVID-237,299x299,RGB,PNG,COVID
COVID-2370,299x299,RGB,PNG,COVID
COVID-2371,299x299,RGB,PNG,COVID
COVID-2372,299x299,RGB,PNG,COVID
COVID-2373,299x299,RGB,PNG,COVID
COVID-2374,299x299,RGB,PNG,COVID
COVID-2375,299x299,RGB,PNG,COVID
COVID-2376,299x299,RGB,PNG,COVID
COVID-2377,299x299,RGB,PNG,COVID
COVID-2378,299x299,RGB,PNG,COVID
COVID-2379,299x299,RGB,PNG,COVID
COVID-238,299x299,RGB,PNG,COVID
COVID-2380,299x299,RGB,PNG,COVID
COVID-2381,299x299,RGB,PNG,COVID
COVID-2382,299x299,RGB,PNG,COVID
COVID-2383,299x299,RGB,PNG,COVID
COVID-2384,299x299,RGB,PNG,COVID
COVID-2385,299x299,RGB,PNG,COVID
COVID-2386,299x299,RGB,PNG,COVID
COVID-2387,299x299,RGB,PNG,COVID
COVID-2388,299x299,RGB,PNG,COVID
COVID-2389,299x299,RGB,PNG,COVID
COVID-239,299x299,RGB,PNG,COVID
COVID-2390,299x299,RGB,PNG,COVID
COVID-2391,299x299,RGB,PNG,COVID
COVID-2392,299x299,RGB,PNG,COVID
COVID-2393,299x299,RGB,PNG,COVID
COVID-2394,299x299,RGB,PNG,COVID
COVID-2395,299x299,RGB,PNG,COVID
COVID-2396,299x299,RGB,PNG,COVID
COVID-2397,299x299,RGB,PNG,COVID
COVID-2398,299x299,RGB,PNG,COVID
COVID-2399,299x299,RGB,PNG,COVID
COVID-24,299x299,RGB,PNG,COVID
COVID-240,299x299,RGB,PNG,COVID
COVID-2400,299x299,RGB,PNG,COVID
COVID-2401,299x299,RGB,PNG,COVID
COVID-2402,299x299,RGB,PNG,COVID
COVID-2403,299x299,RGB,PNG,COVID
COVID-2404,299x299,RGB,PNG,COVID
COVID-2405,299x299,RGB,PNG,COVID
COVID-2406,299x299,RGB,PNG,COVID
COVID-2407,299x299,RGB,PNG,COVID
COVID-2408,299x299,RGB,PNG,COVID
COVID-2409,299x299,RGB,PNG,COVID
COVID-241,299x299,RGB,PNG,COVID
COVID-2410,299x299,RGB,PNG,COVID
COVID-2411,299x299,RGB,PNG,COVID
COVID-2412,299x299,RGB,PNG,COVID
COVID-2413,299x299,RGB,PNG,COVID
COVID-2414,299x299,RGB,PNG,COVID
COVID-2415,299x299,RGB,PNG,COVID
COVID-2416,299x299,RGB,PNG,COVID
COVID-2417,299x299,RGB,PNG,COVID
COVID-2418,299x299,RGB,PNG,COVID
COVID-2419,299x299,RGB,PNG,COVID
COVID-242,299x299,RGB,PNG,COVID
COVID-2420,299x299,RGB,PNG,COVID
COVID-2421,299x299,RGB,PNG,COVID
COVID-2422,299x299,RGB,PNG,COVID
COVID-2423,299x299,RGB,PNG,COVID
COVID-2424,299x299,RGB,PNG,COVID
COVID-2425,299x299,RGB,PNG,COVID
COVID-2426,299x299,RGB,PNG,COVID
COVID-2427,299x299,RGB,PNG,COVID
COVID-2428,299x299,RGB,PNG,COVID
COVID-2429,299x299,RGB,PNG,COVID
COVID-243,299x299,RGB,PNG,COVID
COVID-2430,299x299,RGB,PNG,COVID
COVID-2431,299x299,RGB,PNG,COVID
COVID-2432,299x299,RGB,PNG,COVID
COVID-2433,299x299,RGB,PNG,COVID
COVID-2434,299x299,RGB,PNG,COVID
COVID-2435,299x299,RGB,PNG,COVID
COVID-2436,299x299,RGB,PNG,COVID
COVID-2437,299x299,RGB,PNG,COVID
COVID-2438,299x299,RGB,PNG,COVID
COVID-2439,299x299,RGB,PNG,COVID
COVID-244,299x299,RGB,PNG,COVID
COVID-2440,299x299,RGB,PNG,COVID
COVID-2441,299x299,RGB,PNG,COVID
COVID-2442,299x299,RGB,PNG,COVID
COVID-2443,299x299,RGB,PNG,COVID
COVID-2444,299x299,RGB,PNG,COVID
COVID-2445,299x299,RGB,PNG,COVID
COVID-2446,299x299,RGB,PNG,COVID
COVID-2447,299x299,RGB,PNG,COVID
COVID-2448,299x299,RGB,PNG,COVID
COVID-2449,299x299,RGB,PNG,COVID
COVID-245,299x299,RGB,PNG,COVID
COVID-2450,299x299,RGB,PNG,COVID
COVID-2451,299x299,RGB,PNG,COVID
COVID-2452,299x299,RGB,PNG,COVID
COVID-2453,299x299,RGB,PNG,COVID
COVID-2454,299x299,RGB,PNG,COVID
COVID-2455,299x299,RGB,PNG,COVID
COVID-2456,299x299,RGB,PNG,COVID
COVID-2457,299x299,RGB,PNG,COVID
COVID-2458,299x299,RGB,PNG,COVID
COVID-2459,299x299,RGB,PNG,COVID
COVID-246,299x299,RGB,PNG,COVID
COVID-2460,299x299,RGB,PNG,COVID
COVID-2461,299x299,RGB,PNG,COVID
COVID-2462,299x299,RGB,PNG,COVID
COVID-2463,299x299,RGB,PNG,COVID
COVID-2464,299x299,RGB,PNG,COVID
COVID-2465,299x299,RGB,PNG,COVID
COVID-2466,299x299,RGB,PNG,COVID
COVID-2467,299x299,RGB,PNG,COVID
COVID-2468,299x299,RGB,PNG,COVID
COVID-2469,299x299,RGB,PNG,COVID
COVID-247,299x299,RGB,PNG,COVID
COVID-2470,299x299,RGB,PNG,COVID
COVID-2471,299x299,RGB,PNG,COVID
COVID-2472,299x299,RGB,PNG,COVID
COVID-2473,299x299,RGB,PNG,COVID
COVID-2474,299x299,RGB,PNG,COVID
COVID-2475,299x299,RGB,PNG,COVID
COVID-2476,299x299,RGB,PNG,COVID
COVID-2477,299x299,RGB,PNG,COVID
COVID-2478,299x299,RGB,PNG,COVID
COVID-2479,299x299,RGB,PNG,COVID
COVID-248,299x299,RGB,PNG,COVID
COVID-2480,299x299,RGB,PNG,COVID
COVID-2481,299x299,RGB,PNG,COVID
COVID-2482,299x299,RGB,PNG,COVID
COVID-2483,299x299,RGB,PNG,COVID
COVID-2484,299x299,RGB,PNG,COVID
COVID-2485,299x299,RGB,PNG,COVID
COVID-2486,299x299,RGB,PNG,COVID
COVID-2487,299x299,RGB,PNG,COVID
COVID-2488,299x299,RGB,PNG,COVID
COVID-2489,299x299,RGB,PNG,COVID
COVID-249,299x299,RGB,PNG,COVID
COVID-2490,299x299,RGB,PNG,COVID
COVID-2491,299x299,RGB,PNG,COVID
COVID-2492,299x299,RGB,PNG,COVID
COVID-2493,299x299,RGB,PNG,COVID
COVID-2494,299x299,RGB,PNG,COVID
COVID-2495,299x299,RGB,PNG,COVID
COVID-2496,299x299,RGB,PNG,COVID
COVID-2497,299x299,RGB,PNG,COVID
COVID-2498,299x299,RGB,PNG,COVID
COVID-2499,299x299,RGB,PNG,COVID
COVID-25,299x299,RGB,PNG,COVID
COVID-250,299x299,RGB,PNG,COVID
COVID-2500,299x299,RGB,PNG,COVID
COVID-2501,299x299,RGB,PNG,COVID
COVID-2502,299x299,RGB,PNG,COVID
COVID-2503,299x299,RGB,PNG,COVID
COVID-2504,299x299,RGB,PNG,COVID
COVID-2505,299x299,RGB,PNG,COVID
COVID-2506,299x299,RGB,PNG,COVID
COVID-2507,299x299,RGB,PNG,COVID
COVID-2508,299x299,RGB,PNG,COVID
COVID-2509,299x299,RGB,PNG,COVID
COVID-251,299x299,RGB,PNG,COVID
COVID-2510,299x299,RGB,PNG,COVID
COVID-2511,299x299,RGB,PNG,COVID
COVID-2512,299x299,RGB,PNG,COVID
COVID-2513,299x299,RGB,PNG,COVID
COVID-2514,299x299,RGB,PNG,COVID
COVID-2515,299x299,RGB,PNG,COVID
COVID-2516,299x299,RGB,PNG,COVID
COVID-2517,299x299,RGB,PNG,COVID
COVID-2518,299x299,RGB,PNG,COVID
COVID-2519,299x299,RGB,PNG,COVID
COVID-252,299x299,RGB,PNG,COVID
COVID-2520,299x299,RGB,PNG,COVID
COVID-2521,299x299,RGB,PNG,COVID
COVID-2522,299x299,RGB,PNG,COVID
COVID-2523,299x299,RGB,PNG,COVID
COVID-2524,299x299,RGB,PNG,COVID
COVID-2525,299x299,RGB,PNG,COVID
COVID-2526,299x299,RGB,PNG,COVID
COVID-2527,299x299,RGB,PNG,COVID
COVID-2528,299x299,RGB,PNG,COVID
COVID-2529,299x299,RGB,PNG,COVID
COVID-253,299x299,RGB,PNG,COVID
COVID-2530,299x299,RGB,PNG,COVID
COVID-2531,299x299,RGB,PNG,COVID
COVID-2532,299x299,RGB,PNG,COVID
COVID-2533,299x299,RGB,PNG,COVID
COVID-2534,299x299,RGB,PNG,COVID
COVID-2535,299x299,RGB,PNG,COVID
COVID-2536,299x299,RGB,PNG,COVID
COVID-2537,299x299,RGB,PNG,COVID
COVID-2538,299x299,RGB,PNG,COVID
COVID-2539,299x299,RGB,PNG,COVID
COVID-254,299x299,RGB,PNG,COVID
COVID-2540,299x299,RGB,PNG,COVID
COVID-2541,299x299,RGB,PNG,COVID
COVID-2542,299x299,RGB,PNG,COVID
COVID-2543,299x299,RGB,PNG,COVID
